	rock	pop	indie	electronic	alternative	classic rock	folk	indie rock	soul	alternative rock	dance	indie pop	rap	jazz	acoustic	ambient	hard rock	experimental	classical	house	blues	metal	new wave	hip hop	funk	punk	psychedelic	britpop	latin	heavy metal	electro	progressive rock	synthpop	dubstep	electropop	reggae	oldies	indie folk	grunge	techno	psychedelic rock	country	emo	disco	rnb	punk rock	soft rock	thrash metal	contemporary classical	swing	folk rock	trance	trip hop	progressive metal	glam rock	alternative metal	ska	industrial	metalcore	death metal	melodic death metal	black metal	post punk	romantic	blues rock	post rock	world music	doom metal	gothic metal	industrial metal	power metal	soundtracks	stoner rock	art rock	modern classical	brutal death metal	gothic rock	new age	neoclassical	avant garde	screamo	symphonic metal	baroque	fusion	nu metal	minimalism	acid jazz	art pop	noise	speed metal	rockabilly	experimental rock	groove metal	rock n roll	funk rock	alternative pop	orchestral	industrial rock	chanson francaise	chanson	progressive death metal	bluegrass	gospel	nu jazz	crossover	folk metal	smooth jazz	post grunge	minimalist	jazz fusion	melodic metal	psychedelic folk	country rock	hardcore punk	christian rock	a cappella	sludge	post hardcore	glam metal	grindcore	viking metal	opera	krautrock	ballads	dnb	neofolk	classical music	technical death metal	sludge metal	prog rock	jazz rock	contemporary jazz	trash metal	stoner metal	british rock	avantgarde	classical guitar	symphonic	modern rock	jazz funk	mathcore	post metal	electroacoustic	folk punk	choral	crust punk
trance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trip hop	0.0	0.0	0.0	0.41238119460558864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10981574138247252	0.0	0.1810164643848795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24613123516740476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7871761076162691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003153418331458102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
progressive metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013320159347241178	0.0	0.0	0.0	0.0	0.0	0.4228435997792632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3801797649575227	0.0	0.43643719183286933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17440364605006575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2922536556043118	0.23053774015954964	0.20874223833739824	0.0	0.0	0.0	0.1094268052029701	0.052621564372929086	0.6292835364968266	0.2448427023259936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2836884613187278	0.0	0.0	0.0	0.6236515861400937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12172036184404367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5686591905385512	0.0	0.0	0.0	0.0	0.4980804911268941	0.0	0.0	0.0	0.0	0.5339339870628059	0.0	0.0	0.0	0.0	0.0	0.035480812319102606	0.0	0.0	0.0	0.5489257911687724	0.0	0.0	0.0	0.0	0.32155676719858595	0.0	0.0	0.18957779516769846	0.21719704165786702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
glam rock	0.10180789763716303	0.0	0.0	0.0	0.0	0.5234062932613255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07823823662386697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32226023068129517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24724615537741523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21756589075602517	0.05522424965992201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03210371210573015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alternative metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10962894023522729	0.0	0.0	0.0	0.0	0.0	0.0	0.2467872136218463	0.0	0.0	0.0	0.0	0.8008314276461552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6361319637167675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012448167759719908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21055707378479527	0.6420442356654039	0.3011144025789929	0.28475477837997487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24051786736744152	0.43021044146154286	0.41492613672213396	0.0	0.0	0.0	0.0	0.0	0.5489270074951451	0.0	0.0	0.0	0.0	0.11296446688916206	0.0	0.0	0.37974420736625425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6282230646029572	0.0	0.0	0.0	0.0	0.17024933649399765	0.0	0.0	0.17746882836825706	0.0	0.0	0.0	0.0	0.0	0.0	0.4404638263731413	0.0	0.0	0.09505531337924489	0.0	0.0	0.0	0.37620354792914923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09478882832796587	0.03316763576490911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ska	0.4260435031805123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001223670488931461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4115101175952587	0.0	0.0	0.0	0.0	0.0	0.0	0.41182377425359307	0.0	0.0	0.03593986652200809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43331739391347646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05579885862243961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
industrial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05672724501313797	0.0	0.0	0.0	0.0	0.0	0.0	0.3133005549891177	0.0	0.0	0.0	0.0	0.15792884673309304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20638677709433395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21055707378479527	0.0	0.0	0.017033155733408245	0.0	0.0	0.0	0.0	0.0	0.25774577754587913	0.0	0.0	0.0	0.0	0.7516871572648678	0.0	0.0	0.04794522471918583	0.16349147678503262	0.0	0.0	0.07987544406821234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4341993885521971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9158562459839175	0.0	0.0	0.0	0.0	0.0	0.0	0.2802277284236805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16977944824024993	0.0	0.0	0.0	0.0	0.0	0.0	0.47452886534121297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metalcore	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09997021234363701	0.0	0.0	0.0	0.0	0.0	0.0	0.28936657204702554	0.0	0.0	0.0	0.0	0.5420376058333383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3992913963557625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14309655299615964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6420442356654039	0.0	0.017033155733408245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39495510147607527	0.0	0.0	0.0	0.0	0.0	0.0	0.01744001322708688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6204381650403292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2564159960788348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48146780496936503	0.0	0.0	0.0	0.0	0.0	0.0	0.6229231702286293	0.0	0.0	0.21357758372828273	0.15193929067208845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18544304772152342	0.0	0.5928121870118928	0.0	0.0	0.0	0.0	0.0
death metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5525089448381131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30677834959853234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010011423116875084	0.0	0.0	0.0	0.0	0.0	0.2922536556043118	0.0	0.3011144025789929	0.0	0.0	0.0	0.0	0.9362460019478296	0.0	0.0	0.0	0.0	0.0	0.0	0.40768084521211656	0.8614755039904076	0.0	0.8138687281115076	0.0	0.0	0.0	0.0	0.0	0.4300802044591061	0.0	0.0	0.0	0.0	0.22741806530325537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21697058227138344	0.0	0.8424539293757316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8704391739833686	0.0	0.0	0.0	0.0	0.03673321742712732	0.0	0.0	0.0	0.0	0.5387776626290031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05425278832808256	0.0	0.0	0.0	0.0	0.0	0.0	0.786331968339987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
melodic death metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5288890763857064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27657735493619584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23053774015954964	0.0	0.28475477837997487	0.0	0.0	0.0	0.9362460019478296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.462500977889027	0.9154254695829764	0.0	0.8715299655336846	0.0	0.0	0.0	0.0	0.0	0.4122152888593149	0.0	0.0	0.0	0.0	0.3355175661116234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24747984253524669	0.0	0.792171572696053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.811091265301094	0.0	0.0	0.0	0.0	0.16205266031928134	0.0	0.0	0.0	0.0	0.6726352840103338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18152170317426308	0.0	0.0	0.0	0.0	0.0	0.0	0.7258553646623063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
black metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20874223833739824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5757964389595749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22527061564911643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6423523148727803	0.0	0.0	0.0	0.0	0.1818629171540287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47001432548433586	0.0	0.0	0.0	0.0	0.03223062504666907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
post punk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999258738995081	0.0	0.0	0.0	0.3387020288206999	0.0	0.0	0.0	0.0	0.0	0.04746616558797223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09884589405749433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40588351717084614	0.0	0.0	0.36518811787761374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3306861723052832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
romantic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5534543418006088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43009964783394006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06616598433029597	0.0	0.0	0.0	0.0	0.32478255708223336	0.0	0.0	0.44721632836992997	0.0	0.0	0.17570157413440057	0.3898483040488625	0.0	0.0	0.0	0.40938344488417755	0.0	0.0	0.37021780759513834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16340332462473528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32511318608883455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3195621077905697	0.0	0.0	0.0	0.0	0.5923663080971977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11750562560850497	0.0	0.11404124463525123	0.0
blues rock	0.0	0.0	0.0	0.0	0.0	0.09682504619365506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09507265650939511	0.0	0.0	0.0	0.24288807660816625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013806205440155539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1977749637107531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25774577754587913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2560704686448012	0.2897952447563483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23415749386294404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
post rock	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5492726836613187	0.0	0.10431665803717105	0.12921012780886199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26030345972548496	0.0	0.0	0.0	0.0	0.1094268052029701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05695789420516295	0.0	0.0	0.2582704918598595	0.0	0.0	0.3728302071669263	0.3890766489936808	0.1543619512444412	0.0	0.0063166522886326515	0.0	0.0	0.0	0.23058726796729156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3714518917612939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2467292174977307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167280418216758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1477213573774201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
world music	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052621564372929086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06616598433029597	0.0	0.0	0.0	0.07226132784016781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08618349466417752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doom metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13610275135234917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6292835364968266	0.0	0.0	0.0	0.0	0.0	0.40768084521211656	0.462500977889027	0.5757964389595749	0.0	0.0	0.0	0.0	0.07226132784016781	0.0	0.6223531159021318	0.0	0.16163605143646298	0.0	0.0	0.0	0.0	0.0	0.0	0.2974613083186819	0.0	0.0	0.0	0.6987199886589925	0.030393736065224664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4992219740938413	0.0	0.0	0.0	0.0	0.7969025898701958	0.0	0.0	0.0	0.0	0.6494046422771844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6795613445203177	0.1560117500791547	0.0	0.0	0.0	0.4080673813221076	0.006570900712034922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002409393510602653	0.0	0.0	0.1416783791593288	0.0
gothic metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4573976162275022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16945830294745523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2448427023259936	0.0	0.24051786736744152	0.0	0.0	0.0	0.8614755039904076	0.9154254695829764	0.0	0.0	0.0	0.0	0.0	0.0	0.6223531159021318	0.0	0.0	0.8266937988773473	0.0	0.0	0.0	0.0	0.0	0.47733554492039576	0.0	0.0	0.0	0.0	0.48454974193972933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17814600969043526	0.0	0.6470265902808539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7642706041936516	0.0	0.0	0.0	0.0	0.2833794069059703	0.0	0.0	0.0	0.0	0.6472718024107549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2054477336081002	0.0	0.0	0.0	0.0	0.0	0.0	0.6321905556629774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
industrial metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15411460990577885	0.0	0.0	0.0	0.0	0.0	0.0	0.4094048200063576	0.0	0.0	0.0	0.0	0.4279496181652309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4052257435529294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43021044146154286	0.0	0.7516871572648678	0.39495510147607527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09699105410719189	0.0	0.0	0.0	0.0	0.2526899654078907	0.0	0.0	0.6471648734284143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7116356338770584	0.0	0.0	0.0	0.0	0.0	0.0	0.24245011981825582	0.0	0.0	0.05073328960924961	0.0	0.0	0.0030049462724339726	0.0	0.0	0.0	0.18239677462645543	0.0	0.0	0.0	0.07368343118334564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1263308030184711	0.0	0.0	0.11800991718712961	0.0	0.0	0.0	0.0	0.0	0.0	0.0
power metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5303519290100724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33873053934166863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41492613672213396	0.0	0.0	0.0	0.8138687281115076	0.8715299655336846	0.0	0.0	0.0	0.0	0.0	0.0	0.16163605143646298	0.8266937988773473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5586398788405407	0.0	0.0	0.0	0.0	0.1793752062456282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4144980457846543	0.0	0.8132975474831861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6476441946977549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5489220978657774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7446767662891771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
